Category_ID,Category_path,Top-Level Category (Level 1),Sub Category (Level 2),Product Category (Level 3),Product Category (Level 4),Product Category (Level 5),Product Category (Level 6),Product Category (Level 7),Product Category (Level 8),Product Category (Level 9),Product Category (Level 10),Assureful RR,Straight Through business,Refer to UW,Refer to Capacity,Reject,Special Acceptance,QBE Comments,Generated_Keywords
8975370011,Books/Education & Teaching/Schools & Teaching/Instruction Methods/Arts & Humanities,Books,Education & Teaching,Schools & Teaching,Instruction Methods,Arts & Humanities,,,,,,1,Yes,,,,Straight Through Business,0,"arts, arts humanities, humanities"
8975372011,Books/Education & Teaching/Schools & Teaching/Instruction Methods/Health,Books,Education & Teaching,Schools & Teaching,Instruction Methods,Health,,,,,,1,Yes,,,,Straight Through Business,0,"health, instruction methods, instruction methods health"
8975373011,Books/Education & Teaching/Schools & Teaching/Instruction Methods/Language Arts,Books,Education & Teaching,Schools & Teaching,Instruction Methods,Language Arts,,,,,,1,Yes,,,,Straight Through Business,0,"arts, language, language arts"
8975374011,Books/Education & Teaching/Schools & Teaching/Instruction Methods/Library Skills,Books,Education & Teaching,Schools & Teaching,Instruction Methods,Library Skills,,,,,,1,Yes,,,,Straight Through Business,0,"library, library skills, skills"
8975375011,Books/Education & Teaching/Schools & Teaching/Instruction Methods/Mathematics,Books,Education & Teaching,Schools & Teaching,Instruction Methods,Mathematics,,,,,,1,Yes,,,,Straight Through Business,0,"instruction methods, instruction methods mathematics, mathematics"
8975376011,Books/Education & Teaching/Schools & Teaching/Instruction Methods/Reading & Phonics,Books,Education & Teaching,Schools & Teaching,Instruction Methods,Reading & Phonics,,,,,,1,Yes,,,,Straight Through Business,0,"phonics, reading, reading phonics"
8975377011,Books/Education & Teaching/Schools & Teaching/Instruction Methods/Science & Technology,Books,Education & Teaching,Schools & Teaching,Instruction Methods,Science & Technology,,,,,,1,Yes,,,,Straight Through Business,0,"science, science technology, technology"
8975378011,Books/Education & Teaching/Schools & Teaching/Instruction Methods/Social Studies,Books,Education & Teaching,Schools & Teaching,Instruction Methods,Social Studies,,,,,,1,Yes,,,,Straight Through Business,0,"social, social studies, studies"
10671,Books/Education & Teaching/Schools & Teaching/Parent Participation,Books,Education & Teaching,Schools & Teaching,Parent Participation,,,,,,,1,Yes,,,,Straight Through Business,0,"parent, parent participation, participation"
10680,Books/Education & Teaching/Schools & Teaching/Special Education,Books,Education & Teaching,Schools & Teaching,Special Education,,,,,,,1,Yes,,,,Straight Through Business,0,"education, special, special education"
69850,Books/Education & Teaching/Schools & Teaching/Special Education/Behavioral Disorders,Books,Education & Teaching,Schools & Teaching,Special Education,Behavioral Disorders,,,,,,1,Yes,,,,Straight Through Business,0,"behavioral, behavioral disorders, disorders"
10682,Books/Education & Teaching/Schools & Teaching/Special Education/Communicative Disorders,Books,Education & Teaching,Schools & Teaching,Special Education,Communicative Disorders,,,,,,1,Yes,,,,Straight Through Business,0,"communicative, communicative disorders, disorders"
8975379011,Books/Education & Teaching/Schools & Teaching/Special Education/Gifted Students,Books,Education & Teaching,Schools & Teaching,Special Education,Gifted Students,,,,,,1,Yes,,,,Straight Through Business,0,"gifted, gifted students, students"
8975364011,Books/Education & Teaching/Schools & Teaching/Special Education/Inclusive Education,Books,Education & Teaching,Schools & Teaching,Special Education,Inclusive Education,,,,,,1,Yes,,,,Straight Through Business,0,"education, inclusive, inclusive education"
10687,Books/Education & Teaching/Schools & Teaching/Special Education/Learning Disabled,Books,Education & Teaching,Schools & Teaching,Special Education,Learning Disabled,,,,,,1,Yes,,,,Straight Through Business,0,"disabled, learning, learning disabled"
69848,Books/Education & Teaching/Schools & Teaching/Special Education/Mentally Disabled,Books,Education & Teaching,Schools & Teaching,Special Education,Mentally Disabled,,,,,,1,Yes,,,,Straight Through Business,0,"disabled, mentally, mentally disabled"
69849,Books/Education & Teaching/Schools & Teaching/Special Education/Physically Disabled,Books,Education & Teaching,Schools & Teaching,Special Education,Physically Disabled,,,,,,1,Yes,,,,Straight Through Business,0,"disabled, physically, physically disabled"
69827,Books/Education & Teaching/Schools & Teaching/Student Life,Books,Education & Teaching,Schools & Teaching,Student Life,,,,,,,1,Yes,,,,Straight Through Business,0,"life, student, student life"
11764644011,Books/Education & Teaching/Schools & Teaching/Teacher & Student Mentoring,Books,Education & Teaching,Schools & Teaching,Teacher & Student Mentoring,,,,,,,1,Yes,,,,Straight Through Business,0,"mentoring, student, teacher, teacher student mentoring"
7290953011,Books/Education & Teaching/Test Preparation/Test Flash Cards,Books,Education & Teaching,Test Preparation,Test Flash Cards,,,,,,,1,Yes,,,,Straight Through Business,0,"cards, flash, test, test flash cards"
173507,Books/Engineering & Transportation,Books,Engineering & Transportation,,,,,,,,,1,Yes,,,,Straight Through Business,0,"engineering, engineering transportation, transportation"
10507,Books/Engineering & Transportation/Automotive/Buyers' Guides,Books,Engineering & Transportation,Automotive,Buyers' Guides,,,,,,,1,Yes,,,,Straight Through Business,0,"automotive, automotive buyers guides, buyers, buyers guides, guides"
863254,Books/Engineering & Transportation/Automotive/Customize,Books,Engineering & Transportation,Automotive,Customize,,,,,,,1,Yes,,,,Straight Through Business,0,"automotive, automotive customize, customize"
107135011,Books/Engineering & Transportation/Automotive/Electric & Hybrid,Books,Engineering & Transportation,Automotive,Electric & Hybrid,,,,,,,1,Yes,,,,Straight Through Business,0,"electric, electric hybrid, hybrid"
171102,Books/Engineering & Transportation/Automotive/Foreign,Books,Engineering & Transportation,Automotive,Foreign,,,,,,,1,Yes,,,,Straight Through Business,0,"automotive, automotive foreign, foreign"
10514,Books/Engineering & Transportation/Automotive/Industry,Books,Engineering & Transportation,Automotive,Industry,,,,,,,1,Yes,,,,Straight Through Business,0,"automotive, automotive industry, industry"
10517,Books/Engineering & Transportation/Automotive/Luxury,Books,Engineering & Transportation,Automotive,Luxury,,,,,,,1,Yes,,,,Straight Through Business,0,"automotive, automotive luxury, luxury"
10520,Books/Engineering & Transportation/Automotive/Motorcycles,Books,Engineering & Transportation,Automotive,Motorcycles,,,,,,,1,Yes,,,,Straight Through Business,0,"automotive, automotive motorcycles, motorcycles"
10522,Books/Engineering & Transportation/Automotive/Motorcycles/History,Books,Engineering & Transportation,Automotive,Motorcycles,History,,,,,,1,Yes,,,,Straight Through Business,0,"history, motorcycles, motorcycles history"
10524,Books/Engineering & Transportation/Automotive/Motorcycles/Pictorial,Books,Engineering & Transportation,Automotive,Motorcycles,Pictorial,,,,,,1,Yes,,,,Straight Through Business,0,"motorcycles, motorcycles pictorial, pictorial"
10525,Books/Engineering & Transportation/Automotive/Motorcycles/Repair & Performance,Books,Engineering & Transportation,Automotive,Motorcycles,Repair & Performance,,,,,,1,Yes,,,,Straight Through Business,0,"performance, repair, repair performance"
10529,Books/Engineering & Transportation/Automotive/Pictorial,Books,Engineering & Transportation,Automotive,Pictorial,,,,,,,1,Yes,,,,Straight Through Business,0,"automotive, automotive pictorial, pictorial"
10534,Books/Engineering & Transportation/Automotive/Repair & Maintenance,Books,Engineering & Transportation,Automotive,Repair & Maintenance,,,,,,,1,Yes,,,,Straight Through Business,0,"maintenance, repair, repair maintenance"
107142011,Books/Engineering & Transportation/Automotive/Repair & Maintenance/Electrical Systems,Books,Engineering & Transportation,Automotive,Repair & Maintenance,Electrical Systems,,,,,,1,Yes,,,,Straight Through Business,0,"electrical, electrical systems, repair maintenance, repair maintenance electrical systems, systems"
107141011,Books/Engineering & Transportation/Automotive/Repair & Maintenance/Engines & Transmissions,Books,Engineering & Transportation,Automotive,Repair & Maintenance,Engines & Transmissions,,,,,,1,Yes,,,,Straight Through Business,0,"engines, engines transmissions, transmissions"
107143011,Books/Engineering & Transportation/Automotive/Repair & Maintenance/Fuel Systems,Books,Engineering & Transportation,Automotive,Repair & Maintenance,Fuel Systems,,,,,,1,Yes,,,,Straight Through Business,0,"fuel, fuel systems, repair maintenance, repair maintenance fuel systems, systems"
107145011,Books/Engineering & Transportation/Automotive/Repair & Maintenance/Suspension & Chassis,Books,Engineering & Transportation,Automotive,Repair & Maintenance,Suspension & Chassis,,,,,,1,Yes,,,,Straight Through Business,0,"chassis, suspension, suspension chassis"
7976023011,Books/Engineering & Transportation/Automotive/Repair & Maintenance/Testing & Certification,Books,Engineering & Transportation,Automotive,Repair & Maintenance,Testing & Certification,,,,,,1,Yes,,,,Straight Through Business,0,"certification, testing, testing certification"
52228011,Books/Engineering & Transportation/Automotive/Repair & Maintenance/Vehicle Design & Construction,Books,Engineering & Transportation,Automotive,Repair & Maintenance,Vehicle Design & Construction,,,,,,1,Yes,,,,Straight Through Business,0,"construction, design, vehicle, vehicle design construction"
10543,Books/Engineering & Transportation/Automotive/Trucks & Vans,Books,Engineering & Transportation,Automotive,Trucks & Vans,,,,,,,1,Yes,,,,Straight Through Business,0,"trucks, trucks vans, vans"
173515,Books/Engineering & Transportation/Engineering,Books,Engineering & Transportation,Engineering,,,,,,,,1,Yes,,,,Straight Through Business,0,"engineering, engineering transportation, engineering transportation engineering"
226498,Books/Engineering & Transportation/Engineering/Aerospace,Books,Engineering & Transportation,Engineering,Aerospace,,,,,,,1,Yes,,,,Straight Through Business,0,"aerospace, engineering, engineering aerospace"
226499,Books/Engineering & Transportation/Engineering/Aerospace/Aerodynamics,Books,Engineering & Transportation,Engineering,Aerospace,Aerodynamics,,,,,,1,Yes,,,,Straight Through Business,0,"aerodynamics, aerospace, aerospace aerodynamics"
107150011,Books/Engineering & Transportation/Engineering/Aerospace/Aircraft Design & Construction,Books,Engineering & Transportation,Engineering,Aerospace,Aircraft Design & Construction,,,,,,1,Yes,,,,Straight Through Business,0,"aircraft, aircraft design construction, construction, design"
7921644011,Books/Engineering & Transportation/Engineering/Aerospace/Astronautics & Space Flight,Books,Engineering & Transportation,Engineering,Aerospace,Astronautics & Space Flight,,,,,,1,Yes,,,,Straight Through Business,0,"astronautics, astronautics space flight, flight, space"
107152011,Books/Engineering & Transportation/Engineering/Aerospace/Avionics,Books,Engineering & Transportation,Engineering,Aerospace,Avionics,,,,,,1,Yes,,,,Straight Through Business,0,"aerospace, aerospace avionics, avionics"
226502,Books/Engineering & Transportation/Engineering/Aerospace/Gas Dynamics,Books,Engineering & Transportation,Engineering,Aerospace,Gas Dynamics,,,,,,1,Yes,,,,Straight Through Business,0,"dynamics, gas, gas dynamics"
226505,Books/Engineering & Transportation/Engineering/Aerospace/Propulsion Technology,Books,Engineering & Transportation,Engineering,Aerospace,Propulsion Technology,,,,,,1,Yes,,,,Straight Through Business,0,"propulsion, propulsion technology, technology"
13647,Books/Engineering & Transportation/Engineering/Automotive,Books,Engineering & Transportation,Engineering,Automotive,,,,,,,1,Yes,,,,Straight Through Business,0,"automotive, engineering, engineering automotive"
226506,Books/Engineering & Transportation/Engineering/Bioengineering,Books,Engineering & Transportation,Engineering,Bioengineering,,,,,,,1,Yes,,,,Straight Through Business,0,"bioengineering, engineering"
226507,Books/Engineering & Transportation/Engineering/Bioengineering/Biomedical Engineering,Books,Engineering & Transportation,Engineering,Bioengineering,Biomedical Engineering,,,,,,1,Yes,,,,Straight Through Business,0,"biomedical, biomedical engineering, engineering"
227539,Books/Engineering & Transportation/Engineering/Chemical,Books,Engineering & Transportation,Engineering,Chemical,,,,,,,1,Yes,,,,Straight Through Business,0,"chemical, engineering, engineering chemical"
194813011,"Books/Engineering & Transportation/Engineering/Chemical/Coatings, Ceramics & Glass",Books,Engineering & Transportation,Engineering,Chemical,"Coatings, Ceramics & Glass",,,,,,1,Yes,,,,Straight Through Business,0,"ceramics, coatings, coatings ceramics glass, glass"
7940340011,Books/Engineering & Transportation/Engineering/Chemical/Cosmetics,Books,Engineering & Transportation,Engineering,Chemical,Cosmetics,,,,,,1,Yes,,,,Straight Through Business,0,"chemical, chemical cosmetics, cosmetics"
3074641,Books/Engineering & Transportation/Engineering/Chemical/Fluid Dynamics,Books,Engineering & Transportation,Engineering,Chemical,Fluid Dynamics,,,,,,1,Yes,,,,Straight Through Business,0,"dynamics, fluid, fluid dynamics"
226511,Books/Engineering & Transportation/Engineering/Chemical/Plant Design,Books,Engineering & Transportation,Engineering,Chemical,Plant Design,,,,,,1,Yes,,,,Straight Through Business,0,"design, plant, plant design"
194814011,Books/Engineering & Transportation/Engineering/Chemical/Plastics,Books,Engineering & Transportation,Engineering,Chemical,Plastics,,,,,,1,Yes,,,,Straight Through Business,0,"chemical, chemical plastics, plastics"
226515,Books/Engineering & Transportation/Engineering/Chemical/Unit Operations & Transport Phenomena,Books,Engineering & Transportation,Engineering,Chemical,Unit Operations & Transport Phenomena,,,,,,1,Yes,,,,Straight Through Business,0,"chemical, chemical unit operations transport phenomena, operations, phenomena, transport, unit, unit operations transport phenomena"
227541,Books/Engineering & Transportation/Engineering/Civil & Environmental,Books,Engineering & Transportation,Engineering,Civil & Environmental,,,,,,,1,Yes,,,,Straight Through Business,0,"civil, civil environmental, environmental"
226716,Books/Engineering & Transportation/Engineering/Civil & Environmental/Acoustics,Books,Engineering & Transportation,Engineering,Civil & Environmental,Acoustics,,,,,,1,Yes,,,,Straight Through Business,0,"acoustics, civil environmental, civil environmental acoustics"
7921645011,Books/Engineering & Transportation/Engineering/Civil & Environmental/Bridges,Books,Engineering & Transportation,Engineering,Civil & Environmental,Bridges,,,,,,1,Yes,,,,Straight Through Business,0,"bridges, civil environmental, civil environmental bridges"
52187011,Books/Engineering & Transportation/Engineering/Civil & Environmental/Earthwork Design,Books,Engineering & Transportation,Engineering,Civil & Environmental,Earthwork Design,,,,,,1,Yes,,,,Straight Through Business,0,"design, earthwork, earthwork design"
13735,Books/Engineering & Transportation/Engineering/Civil & Environmental/Environmental,Books,Engineering & Transportation,Engineering,Civil & Environmental,Environmental,,,,,,1,Yes,,,,Straight Through Business,0,"civil environmental, civil environmental environmental, environmental"
226545,Books/Engineering & Transportation/Engineering/Civil & Environmental/Environmental/Groundwater & Flood Control,Books,Engineering & Transportation,Engineering,Civil & Environmental,Environmental,Groundwater & Flood Control,,,,,1,Yes,,,,Straight Through Business,0,"control, environmental, environmental groundwater flood control, flood, groundwater, groundwater flood control"
